REVERSAL,STETHUSDT,LONG,3092.07,3025.47918048,3189.48257328,0.021536,0.031504,46.97,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WBTCUSDT,LONG,89991.0,88860.533058,91614.707613,0.012562,0.018043,34.63,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LINKUSDT,LONG,13.2,12.9027756,13.6352832,0.022517,0.032976,43.08,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,POLUSDT,SHORT,0.14356919,0.15138941,0.13195373,0.05447,0.080905,49.68,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BTCUSDT,SHORT,90292.15,92219.7068182,87473.0484927,0.021348,0.031222,24.67,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LDOUSDT,SHORT,0.63472489,0.64748857,0.61608746,0.020109,0.029363,45.35,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,KASUSDT,SHORT,0.04686309,0.04835399,0.04466422,0.031814,0.046921,41.32,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WIFUSDT,SHORT,0.38760312,0.40048007,0.36859778,0.033222,0.049033,41.36,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HYPEUSDT,LONG,25.39,25.08532,26.00624069,0.012,0.024271,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,SKYUSDT,LONG,0.05745017,0.05561285,0.06016015,0.031981,0.047171,38.65,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,DOGEUSDT,LONG,0.140634,0.13676403,0.14632644,0.027518,0.040477,48.37,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,TONUSDT,LONG,1.76,1.73888,1.80926768,0.012,0.027993,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,HBARUSDT,LONG,0.119165,0.11633996,0.12330718,0.023707,0.03476,54.74,6,0.037,reversal_detector_v3_with_fallbacks
REVERSAL,UNIUSDT,LONG,5.45,5.3272551,5.6297519,0.022522,0.032982,54.15,6,0.035,reversal_detector_v3_with_fallbacks
REVERSAL,ONDOUSDT,LONG,0.4036498,0.39437999,0.41723141,0.022965,0.033647,48.99,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,KAIAUSDT,LONG,0.06545012,0.06365057,0.06809706,0.027495,0.040442,48.09,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,ADAUSDT,LONG,0.39304,0.38083139,0.41103848,0.031062,0.045793,47.27,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WLFIUSDT,LONG,0.171177,0.16329995,0.18333827,0.046017,0.071045,100.0,10,0.2,reversal_detector_v3_with_fallbacks
REVERSAL,ETHUSDT,LONG,3091.63,3026.83871009,3186.34517668,0.020957,0.030636,50.73,6,0.023,reversal_detector_v3_with_fallbacks
REVERSAL,XRPUSDT,LONG,2.1,2.0402487,2.187948,0.028453,0.04188,52.41,6,0.029,reversal_detector_v3_with_fallbacks
REVERSAL,BNBUSDT,LONG,889.87,873.08527206,914.33430604,0.018862,0.027492,33.92,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SOLUSDT,LONG,138.69,131.18035257,149.84358849,0.054147,0.080421,41.0,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,STETHUSDT,LONG,3091.65,3025.47941505,3188.43410325,0.021403,0.031305,49.6,5,0.02,reversal_detector_v3_with_fallbacks
